station,date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
Cork,22-Jun-21,0,16.7,0,6.7,0,4.9,0,3,1006,8.5,0,14,0,330,0,19,5.5,0,15.925,3,4.6,30.8,30.8,28.5
Cork,23-Jun-21,0,18.5,0,9.2,0,8.4,0,3.9,1006.7,6.3,0,14,0,340,0,21,0.4,0,15.1,1.7,2.9,28.1,28.1,26
Cork,24-Jun-21,0,20.6,0,10.5,0,9.2,0,2.2,1004.8,9.3,0,16,0,300,0,22,5.1,0,16.825,3.1,3.8,28.3,28.3,26.4
Cork,25-Jun-21,0,14.1,0,8.7,0,7.7,0,0.1,1002.4,11.7,0,19,0,350,0,28,5,0,14.775,1.8,4.5,29.5,29.5,27.8
Cork,26-Jun-21,0,16.1,0,9,0,7.4,2,0,1000.8,11.6,0,18,0,20,0,24,3.4,0,13.575,2.7,3.9,31.5,31.5,30
Cork,27-Jun-21,0,20.8,0,9.9,0,8.5,0,0,999.6,11.7,0,18,0,0,0,25,14.3,0,17.125,4.8,6.9,34.9,34.9,33.9
Cork,28-Jun-21,0,20,0,11.1,0,9.8,0,0,999,11.3,0,16,0,320,0,20,3,0,17.65,3.3,4.2,37.2,37.2,36.4
Cork,29-Jun-21,0,21.6,0,10.3,0,8.8,0,0,999.9,9.7,0,19,0,330,0,24,15.1,0,19.125,4.2,6.7,40,40,39.5
Cork,30-Jun-21,0,20.5,0,11.1,0,10.3,3,0,999.6,6.6,0,12,0,320,0,16,10.2,0,20.825,3.8,4.8,42.4,42.4,42.2
Cork,01-Jul-21,0,19.2,0,11.3,0,8.2,3,0,999.2,6.2,0,12,0,210,0,17,11.6,0,20.1,4.1,5.4,44.9,44.9,45
Cork,02-Jul-21,0,16.9,0,12.3,0,9.4,0,2.8,994.4,6.8,0,16,0,140,0,23,0.2,0,17.3,2.2,2.8,43.4,43.4,43.6
Cork,03-Jul-21,0,18.4,0,13.1,0,12.2,0,10.4,988.2,9.1,0,15,0,210,0,20,1,0,16.8,1.9,2.5,34.1,34.1,34.4
Cork,04-Jul-21,0,17.6,0,8.7,0,13.2,0,3.2,985.2,8.2,0,15,0,250,0,21,1.6,0,16.275,2,2.6,32.3,32.3,32.8
Cork,05-Jul-21,0,15.8,0,7.4,0,2.8,3,0,982.5,5.2,0,11,0,320,0,15,3.2,0,15.475,2.3,3,33.9,33.9,34.5
Cork,06-Jul-21,0,17.3,0,10.8,0,9.3,0,4.9,982.8,11.4,0,20,0,290,0,28,1.5,0,14.5,1.8,2,30.3,30.3,31
Cork,07-Jul-21,0,19.4,0,12.3,0,11.8,0,0.1,992.8,11.4,0,17,0,330,0,25,10.2,0,16.725,3.9,4.6,33,33,34
Cork,08-Jul-21,0,16.1,0,11.5,0,9.5,2,0,1000.8,5.2,0,13,0,320,0,17,0,0,15.65,2,2.5,34.5,34.5,35.5
Cork,09-Jul-21,0,16.3,0,11.5,0,11.2,0,3.9,999.3,6.6,0,13,0,130,0,18,0,0,15.125,1.3,2.3,31.5,31.5,32.6
Cork,10-Jul-21,0,17,0,12.9,0,12.9,0,1.3,994.9,5.9,0,9,0,70,0,13,0.3,0,16.2,1.9,2.6,31.5,31.5,32.8
Cork,11-Jul-21,0,18.5,0,12.6,0,12.4,0,5.8,991.3,6.3,0,14,0,320,0,19,1.5,0,16.45,1.9,2.9,27.1,27.1,28.5
Cork,12-Jul-21,0,21.3,0,12.4,0,12.1,0,1.3,994.8,8.7,0,17,0,320,0,22,4.3,0,17,2.8,4.6,27.9,27.9,29.5
Cork,13-Jul-21,0,20.4,0,12.7,0,11.3,0,0,1000.2,8.5,0,16,0,330,0,21,3.6,0,17.5,2.9,4.6,30,30,31.8
Cork,14-Jul-21,0,21.4,0,12.8,0,10.9,3,0,1004.1,9,0,15,0,320,0,19,5.8,0,18.425,3.4,4.7,32.5,32.5,34.4
Cork,15-Jul-21,0,22.8,0,14.7,0,14.5,0,0,1007.2,9,0,18,0,320,0,24,6.4,0,19.35,3.7,4.7,35.1,35.1,37.2
Cork,16-Jul-21,0,23.6,0,13.1,0,13.3,3,0,1010.2,6.2,0,13,0,320,0,17,9.8,0,20.5,3.6,4.8,37.5,37.5,39.8
Cork,17-Jul-21,0,24,0,15.9,0,11,3,0,1010,5.9,0,11,0,100,0,16,15,0,21.9,4.6,6.3,40.6,40.6,43
Cork,18-Jul-21,0,25.1,0,15.3,0,9.4,3,0,1006.2,4,0,9,0,140,0,12,15,0,22.35,4.7,6.1,43.5,43.5,46.2
Cork,19-Jul-21,0,23.9,0,14.9,0,9.8,3,0,1002.2,4,0,9,0,110,0,14,10.2,0,22.825,3.7,4.8,45.8,45.8,48.5
Cork,20-Jul-21,0,24.4,0,14.8,0,12.1,0,0.2,1001.7,4.5,0,9,0,120,0,12,10.7,0,22.85,3.7,5.4,47.7,47.7,50.6
Cork,21-Jul-21,0,25,0,16.2,0,11.9,3,0,1003.2,6.8,0,12,0,130,0,16,9.6,0,22.425,3.8,5.5,49.9,49.9,52.9
Cork,22-Jul-21,0,25.7,0,16.8,0,15.3,0,0,1001.5,7.7,0,12,0,80,0,16,10.8,0,22.6,4.1,5.8,52.1,52.1,55.2
Cork,23-Jul-21,0,24.5,0,17.4,0,15.9,0,0,996,8.2,0,17,0,110,0,23,11.7,0,22.575,4.4,5.8,54.4,54.4,57.6
Cork,24-Jul-21,0,22.3,0,15,0,14.2,3,0,991.6,6.9,0,13,0,340,0,18,13.3,0,22.5,4.3,5.4,56.6,56.6,59.9
Cork,25-Jul-21,0,24.8,0,13.8,0,11.7,3,0,992.4,6,0,10,0,20,0,14,14.2,0,22.5,4.7,6.4,58.9,58.9,62.3
Cork,26-Jul-21,0,20,0,13,0,13.1,0,14.7,992.2,8.2,0,14,0,330,0,20,1.1,0,19.725,1.9,2.1,45.1,45.1,48.5
Cork,27-Jul-21,0,19.2,0,11.8,0,12.3,0,0,990.9,11.1,0,20,0,320,0,27,2.4,0,17.45,2.6,3.8,46.6,46.6,50
Cork,28-Jul-21,0,17.8,0,10.3,0,7.9,0,1.3,989.7,11.1,0,20,0,290,0,33,10.2,0,16.425,3.3,5.5,47.2,47.2,50.7
Cork,29-Jul-21,0,15.8,0,9.5,0,7.4,0,10,988.6,7.4,0,19,0,330,0,26,0.8,0,15,1.9,2.3,38.3,38.3,41.8
Cork,30-Jul-21,0,18,0,12.1,0,10.8,0,0.2,989.7,12.8,0,21,0,290,0,29,2.7,0,15.65,2.3,3.8,39.6,39.6,43.2
Cork,31-Jul-21,0,20.6,0,12,0,10.4,0,0.6,992.4,7,0,14,0,320,0,18,3.9,0,16.725,2.6,4.2,40.7,40.7,44.4
Cork,01-Aug-21,0,16.7,0,12,0,11.1,2,0,995.4,8.7,0,16,0,330,0,21,1.2,0,15.95,2.6,3.3,42.3,42.3,46.1
Cork,02-Aug-21,0,14.2,0,9.7,0,7.6,0,0.3,996.8,4.5,0,9,0,330,0,11,1,0,14.85,1.6,1.7,43,43,46.8
Cork,03-Aug-21,0,17.5,0,12.2,0,11.3,0,4.5,994.2,3.7,0,9,0,150,0,13,0.7,0,16.45,1.5,2.5,39.4,39.4,43.3
Cork,04-Aug-21,0,17.8,0,12.3,0,9.1,0,1.7,989.2,6.8,0,13,0,180,0,22,3.6,0,16.45,2.2,3.1,39.1,39.1,43
Cork,05-Aug-21,0,19.8,0,13.1,0,13,0,12.4,978.9,11.9,0,18,0,160,0,26,4.7,0,16.85,2,3.9,28,28,31.9
Cork,06-Aug-21,0,19.5,0,12.3,0,10.8,0,4.6,977.1,12.9,0,19,0,250,0,30,10.3,0,16.375,3.7,5.1,26.2,26.2,30.2
Cork,07-Aug-21,0,18.3,0,12.7,0,12.2,0,0.6,979.8,15.9,0,25,0,290,0,34,5.4,0,15.775,2.8,4.5,27.7,27.7,31.8
Cork,08-Aug-21,0,18.2,0,11.6,0,10.9,0,0.8,986.8,9.4,0,21,0,300,0,29,6.1,0,15.8,2.5,4.1,28.7,28.7,33
Cork,09-Aug-21,0,19.3,0,11.1,0,7.6,0,1.2,992.1,7.5,0,15,0,280,0,23,3.2,0,15.525,2.2,3.4,29.2,29.2,33.5
Cork,10-Aug-21,0,18.7,0,12.3,0,10.7,0,1.6,995.8,7,0,14,0,200,0,19,3.7,0,16.5,2.2,3.2,29.2,29.2,33.6
Cork,11-Aug-21,0,19.4,0,10.5,0,14.8,0,3,994.4,9.9,0,17,0,300,0,24,9.7,0,17.075,2.7,4.5,28.2,28.2,32.7
Cork,12-Aug-21,0,18.8,0,10.2,0,7.6,0,0.6,994.4,12,0,24,0,210,0,34,7.5,0,15.4,2.4,4.2,29.4,29.4,34
Cork,13-Aug-21,0,19.7,0,11.1,0,7.6,0,0.3,998.6,9.4,0,18,0,240,0,26,8.1,0,16.175,3.1,4.4,31.4,31.4,36
Cork,14-Aug-21,0,16.5,0,12.1,0,11.1,0,7.6,996.3,7.6,0,15,0,200,0,22,0.2,0,15.725,1.2,1.9,24.6,24.6,29.3
Cork,15-Aug-21,0,19.2,0,12,0,12.9,0,4.3,995.2,10.8,0,24,0,330,0,33,3.8,0,16.6,2.2,3.1,22,22,26.7
Cork,16-Aug-21,0,16.5,0,12.2,0,10.2,0,0,1003.9,10.6,0,18,0,290,0,25,0.8,0,14.725,2.2,3,23.8,23.8,28.6
Cork,17-Aug-21,0,17.7,0,11.7,0,12,0,0,1005.5,11.4,0,17,0,300,0,23,2.2,0,15.75,2.4,3.5,25.7,25.7,30.6
Cork,18-Aug-21,0,18.9,0,11.5,0,9.8,0,0.4,999.8,6.1,0,11,0,210,0,15,4.3,0,16.725,2.3,3.6,27,27,32
Cork,19-Aug-21,0,20.5,0,14,0,13.2,0,0.8,993.8,7.8,0,12,0,220,0,18,3.6,0,17.4,2.3,2.9,28,28,33
Cork,20-Aug-21,0,16.9,0,13.9,0,15.6,0,19.5,991.2,9.8,0,17,0,190,0,27,0.5,0,16.75,1,1.7,9.2,9.2,14.3
Cork,21-Aug-21,0,20.7,0,12.8,0,13.5,0,0.8,994.5,6.8,0,16,0,260,0,24,8.7,0,17.275,2.6,4.1,10.8,10.8,15.9
Cork,22-Aug-21,0,18.6,0,12.3,0,7.2,2,0,1003.4,3.3,0,7,0,220,0,10,3.4,0,16.55,1.7,1.8,12.4,12.4,17.6
Cork,23-Aug-21,0,20.9,0,14.5,0,13.6,3,0,1009.8,4.5,0,9,0,110,0,13,7,0,18.75,2.5,4.3,14.6,14.6,19.8
Cork,24-Aug-21,0,19.2,0,13,0,9.1,3,0,1010.8,7.9,0,16,0,90,0,23,10.4,0,18.025,2.9,4.1,17,17,22.4
Cork,25-Aug-21,0,20.3,0,12.2,0,9.8,3,0,1008,7,0,13,0,90,0,18,10.3,0,17.875,2.9,4.2,19.4,19.4,24.9
Cork,26-Aug-21,0,21.6,0,12,0,7.8,3,0,1005.1,5,0,9,0,100,0,13,12.9,0,18.925,2.9,4.2,21.9,21.9,27.4
Cork,27-Aug-21,0,19.1,0,12.9,0,8.3,3,0,1006,5.3,0,13,0,110,0,16,11.5,0,19.375,2.8,4.4,24.1,24.1,29.8
Cork,28-Aug-21,0,18.7,0,11.7,0,7.3,3,0,1008.6,4.3,0,8,0,110,0,17,6.4,0,18.175,2.1,3,25.8,25.8,31.5
Cork,29-Aug-21,0,20.8,0,11,0,5.7,3,0,1008,5.1,0,8,0,320,0,13,11.1,0,18.775,3.1,3.8,28.2,28.2,33.9
Cork,30-Aug-21,0,17.4,0,12.5,0,10.6,0,0,1009.2,7.7,0,13,0,90,0,18,1.9,0,17.9,1.5,2.3,29.3,29.3,35.1
Cork,31-Aug-21,0,16.5,0,13,0,11.3,0,0,1012.1,8.5,0,15,0,90,0,21,0.1,0,16.5,2,2.6,30.8,30.8,36.5
Cork,01-Sep-21,0,16.1,0,12.5,0,12.1,2,0,1012.7,8.5,0,14,0,90,0,18,0.1,0,15.65,1.8,2.3,32.1,32.1,37.9
Cork,02-Sep-21,0,15.9,0,12.6,0,12.7,0,0,1009.4,8.5,0,16,0,80,0,23,0.1,0,15.875,1.6,2.3,33.2,33.2,39
Cork,03-Sep-21,0,17,0,12.2,0,11.8,0,0,1003.5,4.4,0,7,0,20,0,11,0.1,0,16.1,1.5,2.2,34.2,34.2,40.1
Cork,04-Sep-21,0,17.7,0,12.2,0,10.1,0,1,997.8,7.9,0,15,0,130,0,21,0.3,0,15.75,1.4,2,34.2,34.2,40.1
Cork,05-Sep-21,0,17.5,0,14.9,0,14.9,0,1.2,999.6,7.2,0,12,0,140,0,17,0.1,0,16.275,1.1,2,33.8,33.8,39.7
Cork,06-Sep-21,0,20.2,0,14.2,0,15.1,0,0,1003,4,0,8,0,120,0,11,6.1,0,18.05,1.8,2.7,35,35,40.9
Cork,07-Sep-21,0,23.3,0,13.8,0,12.2,0,0.1,998,8.8,0,14,0,100,0,20,9.4,0,19.025,2.6,3.6,36.7,36.7,42.6
Cork,08-Sep-21,0,18.4,0,16.4,0,15.3,0,3.4,990.7,6.4,0,15,0,90,0,22,0,0,17.725,1.3,1.8,34.2,34.2,40.1
Cork,09-Sep-21,0,19.1,0,15.2,0,13.6,0,8.2,986.4,4,0,12,0,300,0,15,0.2,0,17.975,1.3,1.1,26.8,26.8,32.8
Cork,10-Sep-21,0,19.3,0,11.8,0,14.3,0,0.1,992,9.5,0,17,0,300,0,23,2.8,0,16.95,1.7,2.6,28,28,34
Cork,11-Sep-21,0,17,0,10.8,0,7.9,3,0,998.5,6.5,0,11,0,290,0,15,1.7,0,15.225,1.6,2.3,29.2,29.2,35.2
Cork,12-Sep-21,0,13.4,0,11.1,0,10.4,0,11.7,999.2,7.1,0,11,0,80,0,16,0,0,14,0.9,1.6,18.2,18.2,24.2
Cork,13-Sep-21,0,16.8,0,13.1,0,11.7,0,22.8,995.2,8.1,0,15,0,150,0,20,0,0,15.05,1,1.2,0,-3.8,2.2
Cork,14-Sep-21,0,17.1,0,14.2,0,14.2,0,2,993.8,4.8,0,9,0,140,0,13,0.6,0,16.125,1.1,1.5,0,-0.9,1.4
Cork,15-Sep-21,0,17.7,0,11.9,0,12.3,2,0,997.2,5.5,0,10,0,310,0,14,1.7,0,16,1.4,2.1,1.4,1.4,2.7
Cork,16-Sep-21,0,17.5,0,9.7,0,4.3,0,4.5,994.8,8.9,0,15,0,210,0,24,0.4,0,14.925,1.1,1.4,0,-2,-0.6
Cork,17-Sep-21,0,19.2,0,11.2,0,13.8,0,7.3,991.4,7.5,0,14,0,180,0,22,4.9,0,16.425,1.4,2.4,0,-5.9,-6.5
Cork,18-Sep-21,0,17.3,0,9.5,0,7.4,0,2.7,993.7,6.4,0,11,0,260,0,16,5.4,0,14.125,1.9,1.9,0,-0.8,-7
Cork,19-Sep-21,0,17.1,0,9.6,0,6.7,0,0.6,998,6.5,0,15,0,290,0,21,8.4,0,14.225,2,2.9,1.4,1.4,-5.3
Cork,20-Sep-21,0,17.4,0,12.1,0,9.9,0,0.1,1007.6,6.6,0,12,0,320,0,15,0.3,0,14.675,1.4,1.7,2.6,2.6,-3.7
Cork,21-Sep-21,0,16,0,11.3,0,6.1,0,0.1,1012,4.9,0,9,0,220,0,12,2.4,0,14.525,1.2,1.7,3.7,3.7,-2.4
Cork,22-Sep-21,0,18.5,0,13.1,0,12.7,2,0,1007.7,6.7,0,12,0,230,0,19,1.1,0,15.1,1.4,1.9,5,5,-1
Cork,23-Sep-21,0,19.3,0,12.1,0,12.1,0,2,1002.3,7.5,0,15,0,310,0,20,10.2,0,16.05,2,3.2,4.9,4.9,-0.9
Cork,24-Sep-21,0,20.9,0,13.7,0,7.5,3,0,998.3,6,0,11,0,270,0,14,2.4,0,16.5,1.4,1.7,6.3,6.3,0.6
Cork,25-Sep-21,0,18.8,0,11.9,0,8.7,0,0.6,992.3,5,0,11,0,170,0,15,1.8,0,16.275,1.2,1.5,6.9,6.9,1.2
Cork,26-Sep-21,0,16.8,0,10.5,0,14.3,0,6.6,985.7,9.5,0,20,0,190,0,33,0.1,0,15.325,0.7,1.1,1,1,-4.7
Cork,27-Sep-21,0,14.4,0,6.6,0,2.7,0,0.9,988.2,8.5,0,18,0,250,0,31,9.1,0,12.75,1.5,2.3,1.5,1.5,-3.9
Cork,28-Sep-21,0,13.9,0,6.3,0,5.3,0,4.8,993.8,6.8,0,16,0,260,0,27,6.3,0,11.85,1.4,2.1,0,-1.9,-7.1
Cork,29-Sep-21,0,13.8,0,5.6,0,3,0,1.2,1001.6,8.8,0,19,0,210,0,27,6,0,10.875,1.2,1.9,0,0,-6.7
Cork,30-Sep-21,0,16,0,11.9,0,9.3,0,3.5,992.7,14.7,0,22,0,210,0,33,1.1,0,13.575,1,1.5,0,-2.5,-8.9
Cork,01-Oct-21,0,14.2,0,6.7,0,4.6,0,3.8,987.9,10.2,0,19,0,250,0,28,8.7,0,11.775,1.3,2.1,0,-2.5,-10
Cork,02-Oct-21,0,12.9,0,4.1,0,4.2,0,2.3,977.5,8.9,0,17,0,300,0,24,5.9,0,11.275,1.1,1.6,0,-1.2,-10
Cork,03-Oct-21,0,15.3,0,6.6,1,-0.2,0,0.8,977.2,10.6,0,18,0,270,0,25,7.6,0,10.775,1.7,2.4,0.9,0.9,-8.6
Cork,04-Oct-21,0,12.8,0,5,1,-0.3,0,10.7,981.9,7.1,0,13,0,220,0,20,2.4,0,9.925,0.8,1.2,0,-9,-10
Cork,05-Oct-21,0,14.6,0,7.2,0,3.9,0,1.1,990.8,10.3,0,19,0,310,0,28,9.7,0,10.6,1.6,2.4,0.5,0.5,-9
Cork,06-Oct-21,0,15.2,0,9.1,0,4.7,0,2.7,999.2,7.3,0,12,0,160,0,19,0,0,11.5,0.7,0.9,0,-1.6,-10
Cork,07-Oct-21,0,15.9,0,14.4,0,10.7,0,12,1000.3,13.2,0,18,0,200,0,28,0,0,14.4,0.6,0.7,0,-10,-10
Cork,08-Oct-21,0,15.4,0,14,0,14.6,0,5.7,1004,12.4,0,16,0,170,0,25,0.1,0,14.675,0.6,0.8,0,-5.1,-10
Cork,09-Oct-21,0,17.6,0,10.2,0,13.7,0,10.3,1008.7,8.5,0,16,0,160,0,24,5,0,14.85,1,1.5,0,-9.3,-10
Cork,10-Oct-21,0,15.8,0,9.2,0,5.2,0,0.2,1013.8,7.7,0,16,0,330,0,24,9.7,0,12.825,1.4,1.9,1.2,1.2,-8.3
Cork,11-Oct-21,0,15.7,0,6.5,0,1.9,0,0.1,1013.4,4,0,9,0,330,0,10,7.9,0,11.825,1,1.5,2.1,2.1,-7
Cork,12-Oct-21,0,14.1,0,6.9,0,0.8,0,0.2,1010.5,4.2,0,8,0,330,0,10,1.5,0,11.275,0.8,1.1,2.7,2.7,-6
Cork,13-Oct-21,0,13.2,0,6.5,0,1.3,0,0.1,1008.3,3.4,0,8,0,210,0,12,1.9,0,11.3,0.6,0.9,3.2,3.2,-5.2
Cork,14-Oct-21,0,14.8,0,11.8,0,9.9,3,0,1003.8,5.8,0,12,0,220,0,16,0,0,12.55,0.9,1.1,4.1,4.1,-4
Cork,15-Oct-21,0,14,0,8.4,0,4.4,0,0.7,1001.4,4.9,0,9,0,140,0,11,2.3,0,12.225,0.6,0.9,4,4,-3.9
Cork,16-Oct-21,0,13.9,0,12.1,0,7,0,2.5,996.1,9.4,0,16,0,200,0,25,0.3,0,12.9,0.6,0.8,2,2,-5.6
Cork,17-Oct-21,0,15.7,0,12.5,0,11.9,0,2.7,991.7,9.5,0,17,0,200,0,26,3.2,0,14,0.7,1.1,0,0,-7.4
Cork,18-Oct-21,0,17.1,0,12.4,0,12.5,0,13.2,988.2,11.2,0,20,0,140,0,28,0.7,0,14.8,0.6,0.9,0,-10,-10
Cork,19-Oct-21,0,16.3,0,8.8,0,14.1,0,5,985.8,11.6,0,22,0,210,0,32,0.4,0,14.325,0.5,0.8,0,-4.5,-10
Cork,20-Oct-21,0,11.4,0,5.4,0,3.1,0,13,980,7,0,14,0,320,0,21,2.4,0,11.45,0.5,0.8,0,-10,-10
Cork,21-Oct-21,0,11.4,0,4.5,0,1.4,0,0.2,993.2,9.5,0,20,0,330,0,29,9.4,0,9.125,1.1,1.6,0.9,0.9,-8.6
Cork,22-Oct-21,0,11.3,0,5.5,0,0.3,0,0.2,1003.5,5.7,0,10,0,250,0,15,0.2,0,9.225,0.7,1,1.5,1.5,-7.6
Cork,23-Oct-21,0,12.9,0,9.1,0,3.9,0,22.3,995.9,14.5,0,22,0,180,0,33,0.1,0,10.825,0.6,0.8,0,-10,-10
Cork,24-Oct-21,0,14.5,0,8.4,0,10.1,0,2.1,990.3,11,0,20,0,220,0,30,3.3,0,11.825,0.7,1.1,0,-1.4,-10
Cork,25-Oct-21,0,13.4,0,6,0,3.1,0,0.5,993.1,7,0,12,0,250,0,18,6,0,10,0.7,1.1,0.2,0.2,-9.3
Cork,26-Oct-21,0,15.1,0,10.8,0,6.5,0,1.2,992,17.7,0,27,0,210,0,40,0.1,0,12.375,0.7,1.1,0,-0.2,-9.2
Cork,27-Oct-21,0,14.7,0,12.4,0,13.8,0,50.1,985.8,16.4,0,24,0,210,0,36,0,0,13.6,0.3,0.6,0,-10,-10
Cork,28-Oct-21,0,14.8,0,9.9,0,12,0,6.9,978.4,6.3,0,13,0,200,0,20,2.5,0,13.125,0.6,0.8,0,-6.3,-10
Cork,29-Oct-21,0,12.6,0,5.1,1,-0.5,0,4.2,972.3,6.3,0,14,0,230,0,24,4.4,0,10.25,0.6,0.8,0,-3.6,-10
Cork,30-Oct-21,0,12.1,0,4.3,1,-1.5,0,16.3,969.2,9.5,0,28,0,150,0,47,7.2,0,8.625,0.5,0.8,0,-10,-10
Cork,31-Oct-21,0,10.6,0,6.3,0,3.5,0,6.5,966.3,15.2,0,31,0,260,0,45,1.5,0,8.575,0.6,0.9,0,-5.9,-10
Cork,01-Nov-21,0,10.7,0,4.2,1,-1.5,0,1,976.4,7.3,0,15,0,280,0,23,6.4,0,7.325,0.7,1,0,-0.3,-9.8
Cork,02-Nov-21,0,10.9,0,5,0,0.3,0,0.1,982.5,8,0,16,0,330,0,21,7.4,0,7.625,0.7,0.9,0.6,0.6,-8.7
Cork,03-Nov-21,0,10.4,0,5,0,2.5,0,0.1,993,13.5,0,22,0,340,0,30,7.9,0,7.35,0.9,1.1,1.3,1.3,-7.5
Cork,04-Nov-21,0,9.7,0,3.7,0,0.2,0,0.1,1003.8,9.1,0,16,0,340,0,22,6.6,0,6.875,0.7,0.9,1.9,1.9,-6.5
Cork,05-Nov-21,0,11.1,0,6.6,0,2.9,3,0,1009.2,5.4,0,10,0,260,0,13,0.7,0,8.45,0.6,0.8,2.6,2.6,-5.6
Cork,06-Nov-21,0,13.4,0,7.7,0,6.2,0,0.1,1005.2,11.1,0,21,0,230,0,32,0.1,0,9.45,0.6,0.9,3.1,3.1,-4.7
Cork,07-Nov-21,0,11.7,0,5.5,0,0.7,0,0.1,1005.3,4.8,0,10,0,270,0,13,5.3,0,8.775,0.5,0.6,3.4,3.4,-4.2
Cork,08-Nov-21,0,15.2,0,9.7,0,6.8,0,5.3,1001.2,10.2,0,18,0,210,0,24,2.6,0,11.475,0.6,0.8,0,-1.3,-8.7
Cork,09-Nov-21,0,14.6,0,9.1,0,11.9,0,2.6,1000.2,7.1,0,17,0,210,0,25,0.2,0,12.175,0.5,0.6,0,-2.1,-10
Cork,10-Nov-21,0,11,0,7.7,0,7.1,0,1,1002.9,2.4,0,5,0,240,0,7,0.2,0,10.625,0.4,0.5,0,-0.6,-10
Cork,11-Nov-21,0,12.8,0,9.2,0,0.3,0,9.8,994.9,14.4,0,23,0,180,0,36,0,0,11,0.4,0.6,0,-9.4,-10
Cork,12-Nov-21,0,13,0,9.8,0,8.9,0,0.4,991,13.7,0,21,0,220,0,34,2.8,0,10.75,0.7,0.9,0.3,0.3,-9.2
Cork,13-Nov-21,0,12.8,0,7,0,1.3,2,0,999.6,4.5,0,11,0,270,0,16,0.1,0,10.775,0.3,0.5,0.6,0.6,-8.4
Cork,14-Nov-21,0,13.8,0,10.9,0,8.6,0,0.2,1004.7,4.8,0,9,0,210,0,13,0.3,0,12.1,0.3,0.5,0.8,0.8,-7.9
Cork,15-Nov-21,0,12.4,0,8.4,0,6.7,0,1,1007.6,6.6,0,19,0,330,0,24,4.4,0,11.1,0.3,0.4,0.1,0.1,-8.1
Cork,16-Nov-21,0,12,0,6.5,0,5.1,2,0,1003.2,7.2,0,13,0,290,0,18,1.7,0,9.8,0.4,0.5,0.5,0.5,-7.3
Cork,17-Nov-21,0,11,0,4.4,1,-1.9,3,0,1006.3,5.6,0,12,0,250,0,16,0.9,0,8.375,0.4,0.6,0.9,0.9,-6.5
Cork,18-Nov-21,0,12.9,0,9.9,0,3.6,0,0.3,1009.4,8.1,0,13,0,260,0,18,0.1,0,10.125,0.4,0.5,1,1,-6.1
Cork,19-Nov-21,0,10.6,0,7.3,0,5.6,0,0.9,1010,4.8,0,10,0,220,0,14,0,0,9.7,0.3,0.4,0.3,0.3,-6.5
Cork,20-Nov-21,0,12,0,5.5,0,8.1,2,0,1006.6,7.1,0,15,0,340,0,22,1.5,0,9.95,0.5,0.6,0.9,0.9,-5.6
Cork,21-Nov-21,0,8,0,3.5,0,1.3,3,0,1008.9,10.2,0,18,0,20,0,25,7.5,0,6.55,0.6,0.6,1.5,1.5,-4.7
Cork,22-Nov-21,0,8.3,0,1.8,1,-1.9,3,0,1014.2,8.5,0,13,0,350,0,18,7.6,0,5.075,0.6,0.6,2,2,-3.9
Cork,23-Nov-21,0,6.7,0,0.9,1,-3.5,0,0.1,1014,6.8,0,12,0,340,0,17,7.5,0,4.7,0.3,0.3,2.2,2.2,-3.5
Cork,24-Nov-21,0,7.5,1,-1.2,1,-2.5,0,1.4,1006.2,8.3,0,17,0,330,0,28,2,0,4.9,0.2,0.3,1,1,-4.5
Cork,25-Nov-21,0,6.5,0,1.8,1,-1.9,0,0.1,1002,11.5,0,19,0,330,0,27,5.4,0,4.125,0.4,0.5,1.3,1.3,-4
Cork,26-Nov-21,0,8.9,0,1.2,1,-0.3,0,1.5,990.4,19.1,0,30,0,320,0,45,3.3,0,5.95,0.7,0.9,0.5,0.5,-4.7
Cork,27-Nov-21,0,5.3,0,1.5,1,-0.3,3,0,993.3,16.7,0,28,0,330,0,39,5.5,0,3.6,0.9,1.1,1.4,1.4,-3.5
Cork,28-Nov-21,0,9.7,0,1.7,1,-1.5,0,1.1,994,7.3,0,16,0,330,0,24,0,0,5.375,0.5,0.6,0.8,0.8,-3.9
Cork,29-Nov-21,0,10.4,0,5.7,0,5.1,0,0.7,997.8,5.8,0,12,0,290,0,17,2.9,0,7.75,0.3,0.2,0.4,0.4,-4.1
Cork,30-Nov-21,0,12.6,0,7.6,0,5.7,0,6.3,992.6,10.9,0,25,0,300,0,35,2.5,0,8.6,0.7,0.8,0,-5.2,-9.5
Cork,01-Dec-21,0,8.3,0,3.5,0,3.3,0,0.3,992.5,16.3,0,24,0,310,0,39,5.9,0,6.375,0.6,0.6,0.3,0.3,-8.7
Cork,02-Dec-21,0,10.8,0,2.8,1,-1.6,0,0.9,994.8,7.3,0,14,0,220,0,22,1.9,0,5.75,0.3,0.4,0,-0.3,-8.9
Cork,03-Dec-21,0,11.2,0,6.2,0,3.6,0,2.4,985.2,6.1,0,18,0,320,0,24,0,0,7.8,0.4,0.5,0,-2,-10
Cork,04-Dec-21,0,6.3,0,2.9,1,-0.3,0,3.9,988.5,13.4,0,23,0,310,0,38,4.1,0,5.025,0.6,0.6,0,-3.3,-10
